StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q62,Q73,1,2,Q54,Q52,Q67,Q53,Q69,Q51,3,Q4,Q5,Q6,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q8,Q10,Q7,Q9,Q63,Q37,Q71,Q41,Q12,Q11,Q13,Q14,Q15,Q16,Q63.1,Q17,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q65_1,Q65_2,Q65_3,Q65_4,Q65_5,Q65_6,Q65_7,Q65_8,Q65_9,Q65_10,Q65_11,Q65_12,Q65_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20_1,Q20_2,Q20_3,Q20_4,Q68,Q68_1,Q68_2,Q68_3,Q68_4,Q69.1,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q79_7,Q79_8,Q79_9,Q79_10,Q79_11,Q79_12,Q79_13,Q26,Q27,Q32#1_1,Q32#1_2,Q32#2_1,Q32#2_2,Q28#1_1,Q28#1_2,Q28#2_1,Q28#2_2,Q34#1_1,Q34#1_2,Q34#2_1,Q34#2_2,Q35_1,Q35_2,Q35_4,Q35_3,Q35_5,Q35_19,Q35_6,Q35_7,Q35_8,Q35_9,Q35_18,Q35_10,Q35_12,Q35_17,Q35_13,Q35_11,Q35_16,Q36#1_1_1,Q36#1_1_2,Q36#1_1_3,Q36#1_2_1,Q36#1_2_2,Q36#1_2_3,Q36#1_3_1,Q36#1_3_2,Q36#1_3_3,Q36#2_1,Q36#2_2,Q36#2_3,Q50#1_1,Q50#1_2,Q50#1_3,Q50#1_4,Q50#1_5,Q50#1_6,Q50#1_7,Q50#1_8,Q50#1_9,Q50#1_10,Q50#1_11,Q50#1_12,Q50#1_13,Q50#1_14,Q50#2_1,Q50#2_2,Q50#2_3,Q50#2_4,Q50#2_5,Q50#2_6,Q50#2_7,Q50#2_8,Q50#2_9,Q50#2_10,Q50#2_11,Q50#2_12,Q50#2_13,Q50#2_14,Q50#3_1,Q50#3_2,Q50#3_3,Q50#3_4,Q50#3_5,Q50#3_6,Q50#3_7,Q50#3_8,Q50#3_9,Q50#3_10,Q50#3_11,Q50#3_12,Q50#3_13,Q50#3_14,Q77_1,Q77_2,Q77_3,Q77_4,Q58#1_1,Q58#1_2,Q58#1_3,Q58#1_4,Q58#1_5,Q58#1_6,Q58#1_7,Q58#2_1,Q58#2_2,Q58#2_3,Q58#2_4,Q58#2_5,Q58#2_6,Q58#2_7,Q60
2019-10-07 17:12:00,10/7/2019 17:26,0,100,806,1,10/7/2019 17:26,,,,,anonymous,EN,1,2,2,1,1,1,2,3,4,19.0,2,20,6,2,4,4,4,5,4,5,5,20,2,1,6,8,4,4,1,5,5,5,2,5,5,5,1,7,7,7,6,7,7,6,4,7,7,6,4,1,5,5,6,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,6,2,5,7,1,1,1,1,7,1,1,1,1,14,2,2,2,2,2,1,2,1,3,3,2,2,1,3,7,7,6,2,1,3,7,7,7,5,3,3,,,,,,,1,1,1,1,,,,,6,,,8,6,,,6,,4,,,6,,6,,3,3,4,5,4,3,5,5,3,1,4,5,5,3,3,2,1,2,3,3,5,2,1,2,5,3,2,3,3,2,1,2,3,3,5,2,2,2,5,4,3,,,,,,,,,,,,,,,1,3,1,3,,,,1,,,,,,,,,1,,1
2019-10-09 11:49:00,10/9/2019 12:05,0,100,911,1,10/9/2019 12:05,,,,,qr,EN,1,1,1,1,1,1,2,5,4,18.0,3,2,6,1,2,3,1,1,2,2,2,18,2,1,5,4,1,2,3,3,2,3,3,3,5,4,3,4,4,3,1,4,3,1,5,6,5,,5,,6,,6,4,2,3,,3,3,2,2,1,2,2,2,4,2,2,5,5,5,4,4,4,5,4,4,2,4,4,4,5,3,14,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,5,4,5,5,4,3,3,3,2,1,1,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,7,,,5,,,7,,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1
2019-10-09 06:51:00,10/9/2019 12:25,0,100,20059,1,10/9/2019 12:25,,,,,anonymous,EN,1,4,2,1,1,1,2,3,4,19.0,1,1,6.5,2,4,3,3,2,2,4,4,20,2,1,6.5,,3,3,1,5,5,5,1,5,5,5,1,6,7,6,7,6,6,7,1,2,4,6,7,6,6,6,7,5,1,1,1,2,1,1,1,2,4,2,1,2,2,3,5,3,5,3,3,6,2,1,2,1,6,3,2,2,1,8,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,6,7,my parents never separated,,,,,,,,,,,,,,3,4,4,3,,3,,3,,,1,1,1,3,5,,,1,2,4,1,2,4,1,2,4,5,5,5,5,3,5,5,2,3,5,2,5,5,5,2,5,4,5,3,5,5,2,3,5,2,5,5,5,2,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,,1,,,,,,,,1,1
2019-10-09 14:42:00,10/9/2019 14:53,0,100,691,1,10/9/2019 14:53,,,,,qr,EN,1,5,2,1,4,1,2,4,4,20.0,1,2,10,2,1,3,4,4,1,5,5,21,2,1,10,18,4,5,1,3,4,5,1,3,5,5,2,7,5,6,6,7,7,6,4,5,5,6,7,2,5,6,6,4,4,1,1,1,1,1,1,2,2,2,1,1,2,1,5,5,5,5,5,7,1,7,4,3,5,2,5,6,4,12,1,1,3,3,3,3,3,3,3,3,3,3,3,4,6,6,6,1,9,9,9,5,5,5,9,9,3,3,1,3,1,3,2,2,1,1,2,2,2,2,9,5,7,3,,,,,,7,10,4,,,10,,,1,4,3,1,4,3,1,3,4,4,4,3,5,3,5,3,1,3,5,2,5,5,5,1,5,5,5,3,5,4,1,1,5,2,5,5,5,1,5,5,,,,,,,,,,,,,,,3,5,7,5,,1,,,,,,,1,,,,,,1
2019-10-10 13:29:00,10/10/2019 13:39,0,100,597,1,10/10/2019 13:39,,,,,qr,EN,1,4,2,1,1,1,2,3,4,21.0,1,2,70,2,4,4,3,4,3,4,4,21,2,2,70,,5,5,1,4,4,5,1,4,5,5,3,6,6,5,6,4,5,6,6,6,6,6,6,2,6,6,6,6,1,1,1,1,1,1,2,3,2,2,4,1,2,2,6,3,6,2,2,6,2,2,5,1,6,2,2,2,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,6,2,2,2,2,2,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,3,1,2,3,4,4,4,5,5,5,5,2,5,5,3,4,3,5,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,6,,,,,1,,,,,,,1,,,1
2019-10-11 09:02:00,10/11/2019 9:16,0,100,803,1,10/11/2019 9:16,,,,,anonymous,EN,1,4,2,1,1,1,5,3,5,19.0,2,0,12,2,2,3,2,2,1,5,5,17,1,3,12,38,4,4,1,5,5,5,1,4,5,5,2,6,6,6,6,6,6,6,2,6,6,6,6,3,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,4,2,5,6,3,6,2,2,5,1,2,4,1,5,3,3,2,1,12,5,5,5,5,5,5,5,5,5,5,5,5,5,4,9,9,9,9,9,5,5,3,4,9,9,2,3,4,3,1,3,3,2,2,3,2,3,2,3,3,7,7,6,2,1,5,5,5,7,3,2,4,6,1,2,1,5,4,3,7,4,7,8,4,8,3,4,3,3,4,3,3,2,2,2,4,4,3,3,3,4,2,2,5,3,3,3,2,4,4,4,3,3,3,3,3,2,,,,,,,,,,,,,,,4,5,3,3,,,,,,1,,,,,,,,1,1
2019-10-11 09:01:00,10/11/2019 9:19,0,100,1028,1,10/11/2019 9:19,,,,,anonymous,EN,1,4,1,1,"1,4",1,2,3,5,19.0,2,2,3,1,2,3,4,3,3,4,3,19,1,1,2,11,1,2,2,4,3,3,2,2,3,3,3,6,3,4,4,5,3,2,5,4,5,3,4,2,4,6,5,2,2,1,1,2,1,1,1,2,3,2,1,1,2,2,6,5,5,4,5,2,7,5,3,2,5,3,6,5,3,14,1,1,1,1,1,1,5,2,1,3,3,1,1,4,5,3,6,2,2,3,2,5,3,4,6,6,,,,,,,1,1,1,1,,,,,0,1,2,3,2,7,,,,9,,5,,5,4,6,,3,4,1,3,4,1,1,2,3,3,3,3,4,3,3,3,3,3,4,3,3,2,3,3,3,4,4,2,3,3,1,3,4,3,3,2,3,3,3,4,,,,,,,,,,,,,,,5,5,7,5,,,,,,,1,,,,,,,1,1
2019-10-11 09:07:00,10/11/2019 9:21,0,100,872,1,10/11/2019 9:21,,,,,anonymous,EN,1,4,2,1,"1,4",1,5,,5,21.0,1,0,48,1,2,2,1,2,1,2,1,21,2,1,48,24,4,4,2,4,4,4,1,4,4,4,3,6,5,6,6,5,4,5,2,4,5,6,7,1,6,6,5,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,5,1,6,1,1,7,1,2,5,1,7,1,1,2,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,5,7,,,,,,,,,,,,,,,4,,,,,,,,,4,,1,,2,8,,,1,3,7,1,3,7,1,2,3,5,5,5,5,1,5,5,1,5,5,3,5,3,5,1,3,4,5,1,5,5,1,5,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,5,6,7,6,,,1,,,,,,,,,,1,,1
2019-10-11 09:04:00,10/11/2019 9:21,0,100,1073,1,10/11/2019 9:21,,,,,anonymous,EN,1,2,2,4,1,1,,5,2,21.0,2,2,36 (still ongoing),2,3,2,1,1,4,3,3,20,2,2,36 (still ongoing),N/A (currently in ongoing relationship),5,5,1,5,5,5,1,5,5,5,1,7,7,7,7,7,7,7,3,5,7,7,7,1,7,6,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,6,3,4,7,2,5,3,1,5,5,1,3,1,14,1,1,1,1,1,1,1,2,1,1,2,2,2,2,5,5,5,1,5,2,1,2,1,2,7,5,,,,,,,1,1,1,1,,,,,7,8,6,10,10,10,,3,,3,1,4,3,9,1,4,9,4,1,2,4,1,2,4,1,2,5,5,5,5,1,5,3,1,4,5,4,5,2,5,4,2,5,5,2,4,5,1,5,5,1,5,5,5,4,4,5,,,,,,,,,,,,,,,5,6,7,7,,,,,,1,,,,,,,1,,1
2019-10-11 09:08:00,10/11/2019 9:22,0,100,810,1,10/11/2019 9:22,,,,,anonymous,EN,1,4,2,1,1,1,6,3,5,23.0,2,3,60,2,1,1,1,3,1,1,1,24,2,1,12,4,5,5,1,5,5,5,1,5,5,5,3,7,7,7,7,7,7,7,1,7,7,5,7,1,7,6,7,6,4,1,1,1,1,1,1,4,4,4,1,3,1,3,5,5,6,2,5,7,1,1,1,1,4,2,2,4,1,14,5,5,1,3,5,1,1,3,3,2,1,2,2,1,1,5,1,1,1,1,1,1,1,2,7,7,,,,,,,,,,,,,,,6,,,,,5,,2,,2,2,3,,10,,,3,1,4,3,1,4,2,1,2,4,5,5,5,5,1,5,5,1,4,5,1,5,5,5,1,5,5,5,1,5,5,1,4,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,,1,,,,,,1,,,1
2019-10-11 09:10:00,10/11/2019 9:22,0,100,759,1,10/11/2019 9:22,,,,,anonymous,EN,1,3,2,3,1,1,5,9,5,21.0,1,0,26,2,3,2,3,3,3,4,4,24,1,2,26,,5,5,1,5,5,5,2,4,5,5,3,6,5,6,7,7,7,7,2,6,6,6,6,5,6,6,6,6,1,1,1,1,1,1,1,2,2,2,1,2,2,4,6,5,4,3,3,4,3,5,2,3,4,3,5,4,3,12,5,5,5,5,5,5,5,5,5,5,5,5,5,2,9,9,9,9,9,9,9,9,9,9,9,9,6,6,2,3,3,3,3,2,2,1,2,3,3,3,5,6,6,2,2,8,4,7,8,,4,7,7,10,2,,5,4,3,7,4,3,7,4,3,7,4,4,4,4,3,4,4,2,3,4,4,4,3,3,3,4,3,4,3,4,4,2,3,4,4,3,3,3,3,4,4,,,,,,,,,,,,,,,3,4,3,4,,,,,,1,,,,,,,1,,1
2019-10-11 09:07:00,10/11/2019 9:24,0,100,1057,1,10/11/2019 9:24,,,,,anonymous,EN,1,4,2,1,1,1,2,4,4,18.0,1,0,4,2,3,4,3,3,2,4,4,,2,4,4,,4,4,1,3,4,4,1,5,5,5,1,6,5,6,7,6,6,6,2,6,5,7,7,1,6,7,7,6,1,1,1,1,1,1,1,2,2,2,1,1,2,3,6,3,6,2,2,7,2,3,1,1,7,1,2,1,1,12,2,5,5,5,5,5,5,5,5,5,5,5,5,4,7,9,7,5,2,7,7,7,7,7,9,1,2,4,2,3,2,3,3,2,2,2,2,2,2,3,5,6,7,9,,5,8,8,10,,0,2,6,5,0,0,0,1,3,4,1,3,4,4,1,3,5,5,5,3,4,2,2,2,1,2,2,2,2,2,3,2,3,5,2,4,5,2,5,5,1,5,5,5,2,5,4,,,,,,,,,,,,,,,5,6,6,6,,,,,,,1,,,,,,,1,1
2019-10-11 09:03:00,10/11/2019 9:31,0,100,1648,1,10/11/2019 9:31,,,,,anonymous,EN,1,4,3,6,1,1,4,8,2,20.0,1,1,3,1,1,1,1,1,2,3,1,22,1,1,3,3.5,1,1,2,2,2,3,3,2,2,5,4,4,6,6,3,4,7,2,6,6,2,4,2,7,2,2,3,1,2,1,3,3,3,1,1,4,2,4,2,2,4,6,3,5,5,5,3,4,2,1,6,4,4,5,7,1,3,12,5,5,5,5,5,1,5,2,2,5,5,5,2,2,2,1,1,1,4,1,9,5,9,2,6,2,13,14,2,1,3,1,1,1,1,1,,,,,6,4,3,10,6,9,4,7,,6,0,3,8,6,4,5,,7,3,2,3,2,7,2,3,7,4,3,5,5,4,3,3,2,5,4,2,5,3,4,4,4,4,3,2,5,2,3,1,2,5,1,1,3,1,1,3,,,,,,,,,,,,,,,2,5,3,5,,,,,,1,,,,1,,,,,1
2019-10-11 09:13:00,10/11/2019 9:33,0,100,1184,1,10/11/2019 9:33,,,,,anonymous,EN,1,2,1,2,2,1,3,3,2,18.0,2,1,7,1,2,4,3,3,2,4,3,18,2,1,7,4,1,1,2,3,3,4,1,4,3,3,3,6,5,7,3,5,5,3,4,7,6,5,6,3,4,5,6,3,1,1,1,1,1,2,1,2,1,2,1,3,2,3,7,5,4,5,5,6,3,6,4,1,6,2,2,4,1,14,2,2,2,2,2,1,2,1,1,1,2,2,1,2,7,7,5,1,3,1,4,6,6,5,6,5,,,,,,,1,1,,,2,2,2,2,6,,3,10,,5,,10,,,3,3,1,9,10,10,,Best friends,,,best friend,,,best frirnds,,,5,5,5,5,5,4,2,1,3,5,5,5,1,3,5,2,3,5,5,3,5,1,3,5,5,5,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,4,1,,,,,,,1,,,,,,,1
2019-10-11 09:18:00,10/11/2019 9:38,0,100,1206,1,10/11/2019 9:38,,,,,anonymous,EN,1,3,2,1,1,1,2,4,4,18.0,1,1,13,2,3,2,4,3,5,5,5,17,2,3,4,40,3,5,1,4,4,4,2,5,4,5,1,6,5,7,7,7,6,7,3,5,6,5,7,3,6,6,5,4,1,1,1,4,1,1,1,2,3,2,1,1,2,3,5,5,5,5,6,6,7,3,5,2,7,1,6,1,3,14,1,1,1,2,2,1,2,1,1,1,1,2,1,2,6,6,5,1,2,1,5,6,3,3,7,6,,,,,,,1,1,1,1,,,,,7,4,8,8,1,3,1,6,0,6,3,3,1,,7,2,4,1,4,7,1,3,4,4,1,3,4,4,5,4,4,3,2,4,4,5,3,5,3,5,2,3,5,5,3,4,5,2,4,5,2,5,5,5,3,5,5,,,,,,,,,,,,,,,5,7,7,6,,,,,,1,,,,,,,1,,1
2019-10-11 09:14:00,10/11/2019 9:40,0,100,1529,1,10/11/2019 9:40,,,,,anonymous,EN,1,4,2,1,1,1,2,5,5,19.0,1,2,7,2,5,3,3,3,3,5,5,19,2,4,7,3 years,4,3,2,4,5,5,2,5,5,4,1,7,5,5,6,7,7,5,5,6,4,4,6,1,5,6,6,4,1,1,1,1,1,1,1,2,2,2,3,1,1,3,4,5,5,2,1,5,7,3,2,2,5,2,6,6,3,14,1,1,1,1,1,1,1,3,3,2,2,2,2,1,2,5,5,2,2,4,1,1,1,1,7,9,,,,,,,1,1,1,1,,,,,6,8,6,6,7,8,,6,,8,5,5,4,7,8,,5,1,4,3,1,3,4,1,4,3,4,4,4,4,4,3,1,3,1,3,4,2,1,4,3,2,3,4,2,4,5,2,3,4,2,4,5,4,3,5,5,,,3,,,,,,,,,,,,6,6,7,7,,,,,1,,,,,,1,,,,1
2019-10-11 09:29:00,10/11/2019 9:41,0,100,733,1,10/11/2019 9:41,,,,,anonymous,EN,1,4,2,1,4,1,2,5,5,19.0,2,4,18,2,3,3,2,1,1,4,4,19,2,1,12,23,4,3,1,3,3,3,2,4,4,4,4,5,6,6,6,5,4,5,5,3,4,3,3,5,3,4,3,2,2,2,4,3,3,2,3,1,1,3,1,2,4,3,3,5,5,4,3,4,5,5,3,3,4,3,3,2,1,14,3,2,1,5,2,1,1,2,1,1,3,2,1,2,5,5,5,2,2,2,4,5,5,5,6,6,,,,,,,1,1,2,1,2,2,2,2,5,5,4,,,,,6,,7,8,4,6,3,,5,,7,4,3,3,4,7,3,4,7,4,4,4,2,2,3,2,3,2,3,3,3,2,3,4,2,2,3,1,3,2,,3,3,4,3,2,3,4,2,2,,,,,,,,,,,,,,,3,4,3,3,1,,,,1,,,1,,,,,1,1,1
2019-10-11 09:14:00,10/11/2019 9:43,0,100,1743,1,10/11/2019 9:43,,,,,anonymous,EN,1,2,2,1,4,1,5,3,3,21.0,1,1,69,2,2,3,2,3,1,5,5,21,2,1,69,8,5,5,3,5,5,4,1,4,5,5,3,6,7,7,7,7,7,6,6,6,5,3,5,1,5,7,6,6,2,,1,,1,1,1,3,3,3,4,2,1,2,6,5,6,2,1,6,2,1,1,1,6,1,5,1,1,10,2,2,1,5,1,1,1,2,2,2,1,1,2,1,4,4,2,1,1,1,1,2,1,1,6,7,,,,,,,1,1,1,1,,,,,7,9,10,8,,10,,3,,,4,8,,7,9,2,,4,3,7,4,3,7,3,4,7,3,3,3,4,4,3,2,1,5,2,5,3,1,2,1,1,1,4,4,2,2,1,4,2,5,3,1,2,3,1,1,,,,,,,,,,,,,,,2,5,3,2,1,,,,,,,1,,,,,,,1
2019-10-11 09:32:00,10/11/2019 9:47,0,100,953,1,10/11/2019 9:47,,,,,anonymous,EN,1,4,2,1,1,1,5,7,2,19.0,1,1,23 months ,2,2,1,2,1,1,4,4,19,2,1,23 months ,,5,4,1,5,5,5,1,5,5,5,1,7,7,7,7,7,7,7,1,4,7,7,7,1,7,7,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,1,7,1,7,1,1,7,1,1,1,1,5,1,1,1,1,12,1,1,3,3,1,1,5,2,2,1,2,5,2,2,1,1,7,1,5,1,1,6,1,6,6,2,11,12,1,3,1,3,1,1,1,1,,,,,8,6,,10,1,1,10,10,,9,,,2,,,,3,3,1,9,1,3,2,1,2,3,4,4,4,5,1,5,5,1,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,,,,,,1,,,,,,,1,,1
2019-10-11 09:25:00,10/11/2019 9:50,0,100,1452,1,10/11/2019 9:50,,,,,anonymous,EN,1,2,2,1,1,1,2,3,5,20.0,1,2,7,2,3,4,1,3,3,3,3,21,2,1,7,1.5 years,3,4,1,5,4,4,3,4,5,5,4,7,6,6,5,7,6,6,2,4,6,6,3,3,4,6,6,4,1,1,1,1,2,1,1,2,2,2,1,2,2,2,4,2,6,2,2,6,3,5,5,1,7,1,2,3,1,14,1,1,1,3,3,1,1,2,2,2,1,2,3,3,2,2,5,1,4,2,2,2,2,1,6,7,,,,,,,1,1,1,1,,,,,5,6,3,7,7,6,,6,,6,3,4,,,5,,7,4,3,1,4,1,3,1,4,3,4,3,3,5,3,4,3,2,2,3,3,4,2,4,2,4,4,5,1,4,3,2,4,3,3,4,3,,3,4,4,,,,,,,,,,,,,,,6,5,6,6,,,,,,1,,,,,,,,1,1
2019-10-11 09:42:00,10/11/2019 9:53,0,100,688,1,10/11/2019 9:53,,,,,anonymous,EN,1,4,2,1,"2,3",1,2,4,4,18.0,1,2,9,1,3,2,3,3,2,2,2,18,2,1,9,2,3,3,2,4,5,5,1,5,4,5,1,6,7,6,6,7,6,6,3,5,6,7,7,1,6,5,6,5,1,1,1,1,1,1,1,3,2,2,1,1,2,2,5,2,6,2,2,5,2,2,5,4,6,2,2,5,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,4,9,,,,,,,1,1,1,1,,,,,2,2,2,,,,,3,,,2,4,,3,1,4,,1,3,2,1,2,3,1,2,3,5,5,5,5,1,5,3,1,4,5,2,5,5,5,2,5,5,5,1,5,3,1,4,5,2,5,5,5,2,5,5,,,,,,,,,,,,,,,5,7,7,7,,,,,,,1,,,,,,1,,1
2019-10-11 09:08:00,10/11/2019 9:54,0,100,2741,1,10/11/2019 9:54,,,,,anonymous,EN,1,5,2,1,1,1,5,5,4,21.0,1,3,36,"1,3",2,2,2,3,3,4,4,21,2,1,36,6,4,4,2,4,3,4,1,4,4,4,3,7,6,3,5,3,7,5,5,6,7,6,7,2,4,5,6,5,1,1,1,1,1,1,1,2,3,2,1,1,2,4,4,5,3,5,3,7,4,4,3,1,7,1,4,2,1,14,5,1,1,1,1,1,2,2,,2,1,2,1,2,3,5,6,2,3,6,4,3,3,3,6,6,,,,,,,,,,,,,,,,8,4,0,9,,,,,5,,7,7,4,,,5,4,1,7,1,7,3,1,3,7,4,3,3,5,2,4,5,2,4,5,4,3,4,4,2,5,4,5,1,4,5,2,3,5,2,4,4,4,2,5,4,,,,,,,,,,,,,,,5,7,7,7,,,,1,1,1,1,,,,,,,1,1
2019-10-11 09:26:00,10/11/2019 10:01,0,100,2121,1,10/11/2019 10:01,,,,,anonymous,EN,1,3,2,1,1,1,,3,3,20.0,1,5,24,"1,3",5,3,4,3,2,2,2,21,2,1,24,8,4,3,3,3,3,4,3,4,5,3,3,5,7,6,2,3,4,4,6,4,6,2,4,6,5,4,6,2,3,1,1,1,1,1,1,1,4,3,1,1,2,6,2,7,4,5,6,4,7,6,6,2,6,3,6,5,1,12,2,1,2,2,3,1,2,1,3,1,2,2,1,7,7,6,2,6,2,6,7,6,6,7,5,1,2 years old ,3 years old,2,3,3,1,2,1,1,1,2,2,3,2,8,2,1,8,5,9,1,8,,9,,,8,8,8,2,8,7,2,4,2,,,2,,,3,3,3,3,3,3,2,1,3,4,3,4,4,4,3,2,3,2,3,2,1,3,2,2,5,3,2,2,5,1,1,,,,,,,,,,,,,,,2,4,2,2,1,,,,,,,,,,1,1,,,1
2019-10-11 10:11:00,10/11/2019 10:20,0,100,566,1,10/11/2019 10:20,,,,,anonymous,EN,1,4,2,4,1,1,5,4,3,18.0,3,2,13,2,2,1,1,2,1,2,2,18,2,2,13,20,4,4,1,5,5,5,1,4,5,5,2,5,6,7,6,7,7,6,5,7,6,7,7,2,7,6,7,6,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,6,1,2,7,3,2,1,1,6,1,1,1,1,14,2,2,2,2,2,1,2,1,2,1,2,2,1,5,6,6,7,5,1,7,5,6,6,6,6,2,,,,,,,,,,,,,,,7,,,8,,,,10,,,,3,9,,8,,8,4,3,7,4,3,7,4,3,7,5,5,5,5,2,4,4,3,4,5,3,5,4,5,2,4,4,5,2,4,3,5,2,4,5,3,2,4,5,4,5,,,,,,,,,,,,,,,1,5,2,5,,,,1,,,,,,,,,1,,1
2019-10-11 10:14:00,10/11/2019 10:29,0,100,917,1,10/11/2019 10:29,,,,,anonymous,EN,1,5,2,1,1,1,2,4,4,18.0,1,5,60,2,2,1,1,1,1,4,4,18,2,1,60,70,5,5,1,5,5,5,1,4,5,5,1,7,7,7,7,7,7,7,1,7,7,6,6,1,7,7,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,2,7,1,1,7,1,1,1,1,7,1,1,1,1,9,5,1,1,2,5,1,2,5,5,5,5,5,1,3,7,9,6,4,2,1,6,7,6,6,3,3,2,,2,3,2,2,2,1,2,1,2,2,2,2,5,8,,4,2,2,3,8,2,,1,3,6,3,3,,,4,9,2,2,4,1,4,2,9,5,5,5,5,2,5,4,2,3,5,2,5,4,5,4,5,3,5,1,5,4,2,3,5,2,5,4,5,4,5,4,,,,,,,,,,,,,,,6,7,7,7,,,,,1,,,,,,1,1,,,1
2019-10-11 10:13:00,10/11/2019 10:30,0,100,1036,1,10/11/2019 10:30,,,,,anonymous,EN,1,2,2,1,1,1,2,4,5,20.0,1,3,72,2,3,3,3,3,2,4,4,20,2,2,72,,5,5,3,4,4,4,2,4,5,5,3,7,6,7,6,6,6,7,2,6,6,5,6,2,6,4,6,5,1,1,1,1,1,1,1,2,2,2,1,1,2,2,5,2,6,2,2,6,2,3,5,1,6,2,2,5,1,14,3,5,1,2,1,1,1,3,3,3,3,2,1,3,5,6,5,2,5,5,3,4,4,3,5,5,,,,,,,1,1,1,1,,,,,4,3,4,2,,1,,1,,1,2,1,,,4,,1,4,3,7,1,4,3,1,2,4,4,4,4,4,3,4,4,2,4,3,2,4,5,4,2,4,3,4,2,4,4,2,3,3,2,4,5,4,2,3,3,,,,,,,,,,,,,,,4,6,5,4,,,,,,,1,,,,,,,1,1
2019-10-11 10:03:00,10/11/2019 10:30,0,100,1623,1,10/11/2019 10:30,,,,,anonymous,EN,1,5,2,1,1,1,2,7,5,18.0,2,1,12,1,3,3,2,3,4,2,4,17,2,1,7,1,3,2,2,2,3,2,3,2,4,2,3,2,6,5,2,3,1,5,6,6,4,5,2,3,1,4,3,4,1,1,1,3,1,1,1,2,4,3,2,3,2,3,6,6,4,4,6,4,7,7,3,3,6,5,4,6,4,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,3,2,2,5,4,1,1,1,1,6,6,9,,,,,,,1,1,1,1,,,,,8,2,5,2,3,7,0,5,,10,10,3,1,6,5,2,6,mom,nana,dad,mom,dad,nana,brother,friends,nana,4,5,4,5,3,4,3,2,5,5,3,5,4,5,4,5,5,5,4,4,3,4,5,5,3,5,5,5,4,5,5,2,,,,,,,,,,,,,,5,6,6,7,,,,,,1,,,,,,,1,,1
